source_row_id,date,site_id,year,group_id,split_role,cv_fold,qc_status
18046,2009-09-08,600740013,2009,600740013_2009,train,0,primary_included
18047,2009-09-08,601110023,2009,601110023_2009,train,3,primary_included
18048,2009-09-08,601900081,2009,601900081_2009,train,2,primary_included
18049,2009-09-08,601950013,2009,601950013_2009,train,0,primary_included
18050,2009-09-08,602100033,2009,602100033_2009,train,2,primary_included
18051,2009-09-08,602900103,2009,602900103_2009,train,1,primary_included
18052,2009-09-08,602900141,2009,602900141_2009,train,0,primary_included
18053,2009-09-08,602900143,2009,602900143_2009,test,-1,primary_included
18054,2009-09-08,602900144,2009,602900144_2009,train,0,primary_included
18055,2009-09-08,602920093,2009,602920093_2009,test,-1,primary_included
18056,2009-09-08,603100043,2009,603100043_2009,train,3,primary_included
18057,2009-09-08,603700163,2009,603700163_2009,train,0,primary_included
18058,2009-09-08,603710021,2009,603710021_2009,train,1,primary_included
18059,2009-09-08,603710023,2009,603710023_2009,train,4,primary_included
18060,2009-09-08,603711031,2009,603711031_2009,train,4,primary_included
18061,2009-09-08,603711033,2009,603711033_2009,train,1,primary_included
18062,2009-09-08,603712013,2009,603712013_2009,train,1,primary_included
18063,2009-09-08,603740021,2009,603740021_2009,train,3,primary_included
18064,2009-09-08,603740023,2009,603740023_2009,train,2,primary_included
18065,2009-09-08,603740041,2009,603740041_2009,train,3,primary_included
18066,2009-09-08,603760123,2009,603760123_2009,train,2,primary_included
18067,2009-09-08,604310013,2009,604310013_2009,train,1,primary_included
18068,2009-09-08,604500063,2009,604500063_2009,test,-1,primary_included
18069,2009-09-08,604520011,2009,604520011_2009,train,0,primary_included
18070,2009-09-08,605500031,2009,605500031_2009,train,3,primary_included
18071,2009-09-08,605900071,2009,605900071_2009,train,1,primary_included
18072,2009-09-08,605900073,2009,605900073_2009,train,1,primary_included
18073,2009-09-08,606100063,2009,606100063_2009,train,3,primary_included
18074,2009-09-08,606500091,2009,606500091_2009,test,-1,primary_included
18075,2009-09-08,606500123,2009,606500123_2009,train,2,primary_included
18076,2009-09-08,606580011,2009,606580011_2009,train,0,primary_included
18077,2009-09-08,606580013,2009,606580013_2009,test,-1,primary_included
18078,2009-09-08,606580051,2009,606580051_2009,train,0,primary_included
18079,2009-09-08,606580053,2009,606580053_2009,train,3,primary_included
18080,2009-09-08,606590013,2009,606590013_2009,train,1,primary_included
18081,2009-09-08,606700103,2009,606700103_2009,train,2,primary_included
18082,2009-09-08,607100053,2009,607100053_2009,test,-1,primary_included
18083,2009-09-08,607110043,2009,607110043_2009,train,4,primary_included
18084,2009-09-08,607310023,2009,607310023_2009,train,0,primary_included
18085,2009-09-08,607310101,2009,607310101_2009,train,0,primary_included
18086,2009-09-08,607312011,2009,607312011_2009,train,4,primary_included
18087,2009-09-08,607500051,2009,607500051_2009,train,4,primary_included
18088,2009-09-08,607730053,2009,607730053_2009,train,3,primary_included
18089,2009-09-08,607920041,2009,607920041_2009,train,2,primary_included
18090,2009-09-08,607980013,2009,607980013_2009,train,2,primary_included
18091,2009-09-08,608110011,2009,608110011_2009,train,2,primary_included
18092,2009-09-08,609500041,2009,609500041_2009,train,0,primary_included
18093,2009-09-08,609900063,2009,609900063_2009,train,0,primary_included
18094,2009-09-08,610100031,2009,610100031_2009,train,0,primary_included
18095,2009-09-08,610100033,2009,610100033_2009,train,2,primary_included
18096,2009-09-08,610720023,2009,610720023_2009,train,3,primary_included
18097,2009-09-08,611300043,2009,611300043_2009,test,-1,primary_included
18098,2009-09-09,600100071,2009,600100071_2009,test,-1,primary_included
18099,2009-09-09,600100111,2009,600100111_2009,train,4,primary_included
18100,2009-09-09,600120041,2009,600120041_2009,train,0,primary_included
18101,2009-09-09,600740013,2009,600740013_2009,train,0,primary_included
18102,2009-09-09,601110023,2009,601110023_2009,train,3,primary_included
18103,2009-09-09,601900081,2009,601900081_2009,train,2,primary_included
18104,2009-09-09,601950013,2009,601950013_2009,train,0,primary_included
18105,2009-09-09,602100033,2009,602100033_2009,train,2,primary_included
18106,2009-09-09,602900103,2009,602900103_2009,train,1,primary_included
18107,2009-09-09,602900141,2009,602900141_2009,train,0,primary_included
18108,2009-09-09,602900143,2009,602900143_2009,test,-1,primary_included
18109,2009-09-09,602900144,2009,602900144_2009,train,0,primary_included
18110,2009-09-09,602920093,2009,602920093_2009,test,-1,primary_included
18111,2009-09-09,603100043,2009,603100043_2009,train,3,primary_included
18112,2009-09-09,603700163,2009,603700163_2009,train,0,primary_included
18113,2009-09-09,603710021,2009,603710021_2009,train,1,primary_included
18114,2009-09-09,603710023,2009,603710023_2009,train,4,primary_included
18115,2009-09-09,603711031,2009,603711031_2009,train,4,primary_included
18116,2009-09-09,603711033,2009,603711033_2009,train,1,primary_included
18117,2009-09-09,603712013,2009,603712013_2009,train,1,primary_included
18118,2009-09-09,603740021,2009,603740021_2009,train,3,primary_included
18119,2009-09-09,603740023,2009,603740023_2009,train,2,primary_included
18120,2009-09-09,603740041,2009,603740041_2009,train,3,primary_included
18121,2009-09-09,603760123,2009,603760123_2009,train,2,primary_included
18122,2009-09-09,604310013,2009,604310013_2009,train,1,primary_included
18123,2009-09-09,604500063,2009,604500063_2009,test,-1,primary_included
18124,2009-09-09,604520011,2009,604520011_2009,train,0,primary_included
18125,2009-09-09,605500031,2009,605500031_2009,train,3,primary_included
18126,2009-09-09,605900071,2009,605900071_2009,train,1,primary_included
18127,2009-09-09,605900073,2009,605900073_2009,train,1,primary_included
18128,2009-09-09,606100063,2009,606100063_2009,train,3,primary_included
18129,2009-09-09,606500091,2009,606500091_2009,test,-1,primary_included
18130,2009-09-09,606500123,2009,606500123_2009,train,2,primary_included
18131,2009-09-09,606580011,2009,606580011_2009,train,0,primary_included
18132,2009-09-09,606580051,2009,606580051_2009,train,0,primary_included
18133,2009-09-09,606580053,2009,606580053_2009,train,3,primary_included
18134,2009-09-09,606590013,2009,606590013_2009,train,1,primary_included
18135,2009-09-09,606700103,2009,606700103_2009,train,2,primary_included
18136,2009-09-09,607100053,2009,607100053_2009,test,-1,primary_included
18137,2009-09-09,607110043,2009,607110043_2009,train,4,primary_included
18138,2009-09-09,607310023,2009,607310023_2009,train,0,primary_included
18139,2009-09-09,607310101,2009,607310101_2009,train,0,primary_included
18140,2009-09-09,607312011,2009,607312011_2009,train,4,primary_included
18141,2009-09-09,607500051,2009,607500051_2009,train,4,primary_included
18142,2009-09-09,607730053,2009,607730053_2009,train,3,primary_included
18143,2009-09-09,607920041,2009,607920041_2009,train,2,primary_included
18144,2009-09-09,607980013,2009,607980013_2009,train,2,primary_included
18145,2009-09-09,608110011,2009,608110011_2009,train,2,primary_included
18146,2009-09-09,608500051,2009,608500051_2009,test,-1,primary_included
18147,2009-09-09,609500041,2009,609500041_2009,train,0,primary_included
18148,2009-09-09,609900063,2009,609900063_2009,train,0,primary_included
18149,2009-09-09,610100031,2009,610100031_2009,train,0,primary_included
18150,2009-09-09,610100033,2009,610100033_2009,train,2,primary_included
18151,2009-09-09,610720023,2009,610720023_2009,train,3,primary_included
18152,2009-09-09,611300043,2009,611300043_2009,test,-1,primary_included
18153,2009-09-10,600100071,2009,600100071_2009,test,-1,primary_included
18154,2009-09-10,600100075,2009,600100075_2009,test,-1,primary_included
18155,2009-09-10,600100091,2009,600100091_2009,train,2,primary_included
18156,2009-09-10,600100111,2009,600100111_2009,train,4,primary_included
18157,2009-09-10,600100115,2009,600100115_2009,train,4,primary_included
18158,2009-09-10,600110011,2009,600110011_2009,train,1,primary_included
18159,2009-09-10,600120041,2009,600120041_2009,train,0,primary_included
18160,2009-09-10,600700021,2009,600700021_2009,train,2,primary_included
18161,2009-09-10,600740013,2009,600740013_2009,train,0,primary_included
18162,2009-09-10,600900011,2009,600900011_2009,train,2,primary_included
18163,2009-09-10,601110021,2009,601110021_2009,train,2,primary_included
18164,2009-09-10,601110023,2009,601110023_2009,train,3,primary_included
18165,2009-09-10,601300021,2009,601300021_2009,train,2,primary_included
18166,2009-09-10,601300022,2009,601300022_2009,test,-1,primary_included
18167,2009-09-10,601790001,2009,601790001_2009,train,3,primary_included
18168,2009-09-10,601900081,2009,601900081_2009,train,2,primary_included
18169,2009-09-10,601900082,2009,601900082_2009,train,0,primary_included
18170,2009-09-10,601900085,2009,601900085_2009,test,-1,primary_included
18171,2009-09-10,601950011,2009,601950011_2009,train,2,primary_included
18172,2009-09-10,601950013,2009,601950013_2009,train,0,primary_included
18173,2009-09-10,601950251,2009,601950251_2009,train,0,primary_included
18174,2009-09-10,601990001,2009,601990001_2009,test,-1,primary_included
18175,2009-09-10,602100033,2009,602100033_2009,train,2,primary_included
18176,2009-09-10,602500071,2009,602500071_2009,train,2,primary_included
18177,2009-09-10,602510031,2009,602510031_2009,train,2,primary_included
18178,2009-09-10,602701011,2009,602701011_2009,test,-1,primary_included
18179,2009-09-10,602710031,2009,602710031_2009,test,-1,primary_included
18180,2009-09-10,602710032,2009,602710032_2009,train,4,primary_included
18181,2009-09-10,602710033,2009,602710033_2009,train,0,primary_included
18182,2009-09-10,602900101,2009,602900101_2009,train,0,primary_included
18183,2009-09-10,602900103,2009,602900103_2009,train,1,primary_included
18184,2009-09-10,602900111,2009,602900111_2009,train,4,primary_included
18185,2009-09-10,602900141,2009,602900141_2009,train,0,primary_included
18186,2009-09-10,602900142,2009,602900142_2009,train,2,primary_included
18187,2009-09-10,602900143,2009,602900143_2009,test,-1,primary_included
18188,2009-09-10,602900144,2009,602900144_2009,train,0,primary_included
18189,2009-09-10,602900145,2009,602900145_2009,test,-1,primary_included
18190,2009-09-10,602900146,2009,602900146_2009,train,1,primary_included
18191,2009-09-10,602900151,2009,602900151_2009,train,0,primary_included
18192,2009-09-10,602900161,2009,602900161_2009,train,0,primary_included
18193,2009-09-10,602920093,2009,602920093_2009,test,-1,primary_included
18194,2009-09-10,602990011,2009,602990011_2009,train,1,primary_included
18195,2009-09-10,603100041,2009,603100041_2009,train,0,primary_included
18196,2009-09-10,603100043,2009,603100043_2009,train,3,primary_included
18197,2009-09-10,603330011,2009,603330011_2009,train,2,primary_included
18198,2009-09-10,603700021,2009,603700021_2009,train,2,primary_included
18199,2009-09-10,603700163,2009,603700163_2009,train,0,primary_included
18200,2009-09-10,603710021,2009,603710021_2009,train,1,primary_included
18201,2009-09-10,603710023,2009,603710023_2009,train,4,primary_included
18202,2009-09-10,603711031,2009,603711031_2009,train,4,primary_included
18203,2009-09-10,6037110311,2009,6037110311_2009,train,4,primary_included
18204,2009-09-10,6037110312,2009,6037110312_2009,train,0,primary_included
18205,2009-09-10,603711032,2009,603711032_2009,train,3,primary_included
18206,2009-09-10,603711033,2009,603711033_2009,train,1,primary_included
18207,2009-09-10,603711035,2009,603711035_2009,train,1,primary_included
18208,2009-09-10,603712011,2009,603712011_2009,train,0,primary_included
18209,2009-09-10,603712013,2009,603712013_2009,train,1,primary_included
18210,2009-09-10,603713021,2009,603713021_2009,train,3,primary_included
18211,2009-09-10,603716021,2009,603716021_2009,test,-1,primary_included
18212,2009-09-10,603720051,2009,603720051_2009,train,0,primary_included
18213,2009-09-10,603740021,2009,603740021_2009,train,3,primary_included
18214,2009-09-10,603740041,2009,603740041_2009,train,3,primary_included
18215,2009-09-10,603760123,2009,603760123_2009,train,2,primary_included
18216,2009-09-10,603790331,2009,603790331_2009,train,4,primary_included
18217,2009-09-10,604100021,2009,604100021_2009,train,4,primary_included
18218,2009-09-10,604300031,2009,604300031_2009,train,2,primary_included
18219,2009-09-10,604310013,2009,604310013_2009,train,1,primary_included
18220,2009-09-10,604500063,2009,604500063_2009,test,-1,primary_included
18221,2009-09-10,604520011,2009,604520011_2009,train,0,primary_included
18222,2009-09-10,605190001,2009,605190001_2009,train,4,primary_included
18223,2009-09-10,605310031,2009,605310031_2009,test,-1,primary_included
18224,2009-09-10,605310032,2009,605310032_2009,train,2,primary_included
18225,2009-09-10,605500031,2009,605500031_2009,train,3,primary_included
18226,2009-09-10,605700051,2009,605700051_2009,test,-1,primary_included
18227,2009-09-10,605710011,2009,605710011_2009,train,0,primary_included
18228,2009-09-10,605710012,2009,605710012_2009,train,4,primary_included
18229,2009-09-10,605900071,2009,605900071_2009,train,1,primary_included
18230,2009-09-10,6059000711,2009,6059000711_2009,train,4,primary_included
18231,2009-09-10,605900073,2009,605900073_2009,train,1,primary_included
18232,2009-09-10,605920221,2009,605920221_2009,test,-1,primary_included
18233,2009-09-10,606100061,2009,606100061_2009,train,3,primary_included
18234,2009-09-10,606100063,2009,606100063_2009,train,3,primary_included
18235,2009-09-10,606310061,2009,606310061_2009,train,2,primary_included
18236,2009-09-10,606310091,2009,606310091_2009,train,2,primary_included
18237,2009-09-10,606310095,2009,606310095_2009,train,0,primary_included
18238,2009-09-10,606500091,2009,606500091_2009,test,-1,primary_included
18239,2009-09-10,606500123,2009,606500123_2009,train,2,primary_included
18240,2009-09-10,606520021,2009,606520021_2009,test,-1,primary_included
18241,2009-09-10,606520022,2009,606520022_2009,train,2,primary_included
18242,2009-09-10,606550011,2009,606550011_2009,train,2,primary_included
18243,2009-09-10,606580011,2009,606580011_2009,train,0,primary_included
18244,2009-09-10,6065800111,2009,6065800111_2009,train,2,primary_included
18245,2009-09-10,606580012,2009,606580012_2009,test,-1,primary_included
18246,2009-09-10,606580013,2009,606580013_2009,test,-1,primary_included
18247,2009-09-10,606580015,2009,606580015_2009,test,-1,primary_included
18248,2009-09-10,606580016,2009,606580016_2009,train,0,primary_included
18249,2009-09-10,606580051,2009,606580051_2009,train,0,primary_included
18250,2009-09-10,606580053,2009,606580053_2009,train,3,primary_included
18251,2009-09-10,606590001,2009,606590001_2009,test,-1,primary_included
18252,2009-09-10,606590013,2009,606590013_2009,train,1,primary_included
18253,2009-09-10,606700061,2009,606700061_2009,train,4,primary_included
18254,2009-09-10,606700062,2009,606700062_2009,train,3,primary_included
18255,2009-09-10,606700065,2009,606700065_2009,train,3,primary_included
18256,2009-09-10,606700101,2009,606700101_2009,train,2,primary_included
18257,2009-09-10,606700103,2009,606700103_2009,train,2,primary_included
18258,2009-09-10,606740011,2009,606740011_2009,train,3,primary_included
18259,2009-09-10,606900021,2009,606900021_2009,test,-1,primary_included
18260,2009-09-10,606900031,2009,606900031_2009,train,0,primary_included
18261,2009-09-10,607100053,2009,607100053_2009,test,-1,primary_included
18262,2009-09-10,607103061,2009,607103061_2009,train,0,primary_included
18263,2009-09-10,607103062,2009,607103062_2009,train,4,primary_included
18264,2009-09-10,607110043,2009,607110043_2009,train,4,primary_included
18265,2009-09-10,607120021,2009,607120021_2009,train,1,primary_included
18266,2009-09-10,6071200211,2009,6071200211_2009,train,0,primary_included
18267,2009-09-10,607180011,2009,607180011_2009,test,-1,primary_included
18268,2009-09-10,607190021,2009,607190021_2009,train,2,primary_included
18269,2009-09-10,607190041,2009,607190041_2009,train,0,primary_included
18270,2009-09-10,607190101,2009,607190101_2009,train,0,primary_included
18271,2009-09-10,607300011,2009,607300011_2009,train,3,primary_included
18272,2009-09-10,607300031,2009,607300031_2009,test,-1,primary_included
18273,2009-09-10,607300035,2009,607300035_2009,train,1,primary_included
18274,2009-09-10,607300061,2009,607300061_2009,train,1,primary_included
18275,2009-09-10,607310021,2009,607310021_2009,train,2,primary_included
18276,2009-09-10,607310023,2009,607310023_2009,train,0,primary_included
18277,2009-09-10,607310101,2009,607310101_2009,train,0,primary_included
18278,2009-09-10,607312011,2009,607312011_2009,train,4,primary_included
18279,2009-09-10,607500051,2009,607500051_2009,train,4,primary_included
18280,2009-09-10,607710021,2009,607710021_2009,train,1,primary_included
18281,2009-09-10,607730053,2009,607730053_2009,train,3,primary_included
18282,2009-09-10,607920041,2009,607920041_2009,train,2,primary_included
18283,2009-09-10,607920061,2009,607920061_2009,train,0,primary_included
18284,2009-09-10,607980011,2009,607980011_2009,train,3,primary_included
18285,2009-09-10,607980012,2009,607980012_2009,train,1,primary_included
18286,2009-09-10,607980013,2009,607980013_2009,train,2,primary_included
18287,2009-09-10,608110011,2009,608110011_2009,train,2,primary_included
18288,2009-09-10,608310081,2009,608310081_2009,train,4,primary_included
18289,2009-09-10,608390001,2009,608390001_2009,train,2,primary_included
18290,2009-09-10,608500021,2009,608500021_2009,train,2,primary_included
18291,2009-09-10,608500051,2009,608500051_2009,test,-1,primary_included
18292,2009-09-10,608500055,2009,608500055_2009,train,1,primary_included
18293,2009-09-10,608700071,2009,608700071_2009,train,2,primary_included
18294,2009-09-10,608900041,2009,608900041_2009,train,1,primary_included
18295,2009-09-10,608930031,2009,608930031_2009,test,-1,primary_included
18296,2009-09-10,608930041,2009,608930041_2009,train,0,primary_included
18297,2009-09-10,608930051,2009,608930051_2009,train,2,primary_included
18298,2009-09-10,609300051,2009,609300051_2009,train,0,primary_included
18299,2009-09-10,609320011,2009,609320011_2009,train,2,primary_included
18300,2009-09-10,609500041,2009,609500041_2009,train,0,primary_included
18301,2009-09-10,609500045,2009,609500045_2009,train,0,primary_included
18302,2009-09-10,609700031,2009,609700031_2009,train,3,primary_included
18303,2009-09-10,609900051,2009,609900051_2009,train,1,primary_included
18304,2009-09-10,609900063,2009,609900063_2009,train,0,primary_included
18305,2009-09-10,610100031,2009,610100031_2009,train,0,primary_included
18306,2009-09-10,610100033,2009,610100033_2009,train,2,primary_included
18307,2009-09-10,610590001,2009,610590001_2009,test,-1,primary_included
18308,2009-09-10,610710011,2009,610710011_2009,train,3,primary_included
18309,2009-09-10,610720021,2009,610720021_2009,train,3,primary_included
18310,2009-09-10,610720023,2009,610720023_2009,train,3,primary_included
18311,2009-09-10,611100071,2009,611100071_2009,test,-1,primary_included
18312,2009-09-10,611100072,2009,611100072_2009,train,4,primary_included
18313,2009-09-10,611100091,2009,611100091_2009,train,3,primary_included
18314,2009-09-10,611120021,2009,611120021_2009,train,4,primary_included
18315,2009-09-10,611120025,2009,611120025_2009,train,0,primary_included
18316,2009-09-10,611130011,2009,611130011_2009,train,3,primary_included
18317,2009-09-10,611300043,2009,611300043_2009,test,-1,primary_included
18318,2009-09-10,611310031,2009,611310031_2009,train,4,primary_included
18319,2009-09-11,600100071,2009,600100071_2009,test,-1,primary_included
18320,2009-09-11,600100111,2009,600100111_2009,train,4,primary_included
18321,2009-09-11,600120041,2009,600120041_2009,train,0,primary_included
18322,2009-09-11,600740013,2009,600740013_2009,train,0,primary_included
18323,2009-09-11,601110023,2009,601110023_2009,train,3,primary_included
18324,2009-09-11,601900081,2009,601900081_2009,train,2,primary_included
18325,2009-09-11,601950013,2009,601950013_2009,train,0,primary_included
18326,2009-09-11,602100033,2009,602100033_2009,train,2,primary_included
18327,2009-09-11,602710033,2009,602710033_2009,train,0,primary_included
18328,2009-09-11,602900103,2009,602900103_2009,train,1,primary_included
18329,2009-09-11,602900141,2009,602900141_2009,train,0,primary_included
18330,2009-09-11,602900143,2009,602900143_2009,test,-1,primary_included
18331,2009-09-11,602900144,2009,602900144_2009,train,0,primary_included
18332,2009-09-11,602920093,2009,602920093_2009,test,-1,primary_included
18333,2009-09-11,603100043,2009,603100043_2009,train,3,primary_included
18334,2009-09-11,603700163,2009,603700163_2009,train,0,primary_included
18335,2009-09-11,603710021,2009,603710021_2009,train,1,primary_included
18336,2009-09-11,603710023,2009,603710023_2009,train,4,primary_included
18337,2009-09-11,603711031,2009,603711031_2009,train,4,primary_included
18338,2009-09-11,603711033,2009,603711033_2009,train,1,primary_included
18339,2009-09-11,603712013,2009,603712013_2009,train,1,primary_included
18340,2009-09-11,603740021,2009,603740021_2009,train,3,primary_included
18341,2009-09-11,603740023,2009,603740023_2009,train,2,primary_included
18342,2009-09-11,603740041,2009,603740041_2009,train,3,primary_included
18343,2009-09-11,603760123,2009,603760123_2009,train,2,primary_included
18344,2009-09-11,604310013,2009,604310013_2009,train,1,primary_included
18345,2009-09-11,604500063,2009,604500063_2009,test,-1,primary_included
18346,2009-09-11,604520011,2009,604520011_2009,train,0,primary_included
18347,2009-09-11,605500031,2009,605500031_2009,train,3,primary_included
18348,2009-09-11,605900071,2009,605900071_2009,train,1,primary_included
18349,2009-09-11,605900073,2009,605900073_2009,train,1,primary_included
18350,2009-09-11,606100063,2009,606100063_2009,train,3,primary_included
18351,2009-09-11,606500091,2009,606500091_2009,test,-1,primary_included
18352,2009-09-11,606500123,2009,606500123_2009,train,2,primary_included
18353,2009-09-11,606580011,2009,606580011_2009,train,0,primary_included
18354,2009-09-11,606580013,2009,606580013_2009,test,-1,primary_included
18355,2009-09-11,606580051,2009,606580051_2009,train,0,primary_included
18356,2009-09-11,606580053,2009,606580053_2009,train,3,primary_included
18357,2009-09-11,606590013,2009,606590013_2009,train,1,primary_included
18358,2009-09-11,606700103,2009,606700103_2009,train,2,primary_included
18359,2009-09-11,607100053,2009,607100053_2009,test,-1,primary_included
18360,2009-09-11,607110043,2009,607110043_2009,train,4,primary_included
18361,2009-09-11,607310023,2009,607310023_2009,train,0,primary_included
18362,2009-09-11,607310101,2009,607310101_2009,train,0,primary_included
18363,2009-09-11,607312011,2009,607312011_2009,train,4,primary_included
18364,2009-09-11,607500051,2009,607500051_2009,train,4,primary_included
18365,2009-09-11,607730053,2009,607730053_2009,train,3,primary_included
18366,2009-09-11,607920041,2009,607920041_2009,train,2,primary_included
18367,2009-09-11,607980013,2009,607980013_2009,train,2,primary_included
18368,2009-09-11,608110011,2009,608110011_2009,train,2,primary_included
18369,2009-09-11,608500051,2009,608500051_2009,test,-1,primary_included
18370,2009-09-11,609500041,2009,609500041_2009,train,0,primary_included
18371,2009-09-11,609900063,2009,609900063_2009,train,0,primary_included
18372,2009-09-11,610100031,2009,610100031_2009,train,0,primary_included
18373,2009-09-11,610100033,2009,610100033_2009,train,2,primary_included
18374,2009-09-11,610720023,2009,610720023_2009,train,3,primary_included
18375,2009-09-11,611300043,2009,611300043_2009,test,-1,primary_included
18376,2009-09-12,600100071,2009,600100071_2009,test,-1,primary_included
18377,2009-09-12,600100111,2009,600100111_2009,train,4,primary_included
18378,2009-09-12,600120041,2009,600120041_2009,train,0,primary_included
18379,2009-09-12,600740013,2009,600740013_2009,train,0,primary_included
18380,2009-09-12,601110023,2009,601110023_2009,train,3,primary_included
18381,2009-09-12,601900081,2009,601900081_2009,train,2,primary_included
18382,2009-09-12,601950013,2009,601950013_2009,train,0,primary_included
18383,2009-09-12,602100033,2009,602100033_2009,train,2,primary_included
18384,2009-09-12,602710033,2009,602710033_2009,train,0,primary_included
18385,2009-09-12,602900103,2009,602900103_2009,train,1,primary_included
18386,2009-09-12,602900141,2009,602900141_2009,train,0,primary_included
18387,2009-09-12,602900143,2009,602900143_2009,test,-1,primary_included
18388,2009-09-12,602900144,2009,602900144_2009,train,0,primary_included
18389,2009-09-12,602920093,2009,602920093_2009,test,-1,primary_included
18390,2009-09-12,603100043,2009,603100043_2009,train,3,primary_included
18391,2009-09-12,603700163,2009,603700163_2009,train,0,primary_included
18392,2009-09-12,603710021,2009,603710021_2009,train,1,primary_included
18393,2009-09-12,603710023,2009,603710023_2009,train,4,primary_included
18394,2009-09-12,603711031,2009,603711031_2009,train,4,primary_included
18395,2009-09-12,603711033,2009,603711033_2009,train,1,primary_included
18396,2009-09-12,603712013,2009,603712013_2009,train,1,primary_included
18397,2009-09-12,603740021,2009,603740021_2009,train,3,primary_included
18398,2009-09-12,603740023,2009,603740023_2009,train,2,primary_included
18399,2009-09-12,603740041,2009,603740041_2009,train,3,primary_included
18400,2009-09-12,603760123,2009,603760123_2009,train,2,primary_included
18401,2009-09-12,604310013,2009,604310013_2009,train,1,primary_included
18402,2009-09-12,604500063,2009,604500063_2009,test,-1,primary_included
18403,2009-09-12,604520011,2009,604520011_2009,train,0,primary_included
18404,2009-09-12,605500031,2009,605500031_2009,train,3,primary_included
18405,2009-09-12,605900071,2009,605900071_2009,train,1,primary_included
18406,2009-09-12,605900073,2009,605900073_2009,train,1,primary_included
18407,2009-09-12,606100063,2009,606100063_2009,train,3,primary_included
18408,2009-09-12,606500091,2009,606500091_2009,test,-1,primary_included
18409,2009-09-12,606500123,2009,606500123_2009,train,2,primary_included
18410,2009-09-12,606580011,2009,606580011_2009,train,0,primary_included
18411,2009-09-12,606580013,2009,606580013_2009,test,-1,primary_included
18412,2009-09-12,606580051,2009,606580051_2009,train,0,primary_included
18413,2009-09-12,606580053,2009,606580053_2009,train,3,primary_included
18414,2009-09-12,606590013,2009,606590013_2009,train,1,primary_included
18415,2009-09-12,606700103,2009,606700103_2009,train,2,primary_included
18416,2009-09-12,607100053,2009,607100053_2009,test,-1,primary_included
18417,2009-09-12,607110043,2009,607110043_2009,train,4,primary_included
18418,2009-09-12,607310023,2009,607310023_2009,train,0,primary_included
18419,2009-09-12,607310101,2009,607310101_2009,train,0,primary_included
18420,2009-09-12,607312011,2009,607312011_2009,train,4,primary_included
18421,2009-09-12,607500051,2009,607500051_2009,train,4,primary_included
18422,2009-09-12,607730053,2009,607730053_2009,train,3,primary_included
18423,2009-09-12,607920041,2009,607920041_2009,train,2,primary_included
18424,2009-09-12,607980013,2009,607980013_2009,train,2,primary_included
18425,2009-09-12,608110011,2009,608110011_2009,train,2,primary_included
18426,2009-09-12,608500051,2009,608500051_2009,test,-1,primary_included
18427,2009-09-12,609500041,2009,609500041_2009,train,0,primary_included
18428,2009-09-12,609900063,2009,609900063_2009,train,0,primary_included
18429,2009-09-12,610100031,2009,610100031_2009,train,0,primary_included
18430,2009-09-12,610100033,2009,610100033_2009,train,2,primary_included
18431,2009-09-12,610720023,2009,610720023_2009,train,3,primary_included
18432,2009-09-12,611300043,2009,611300043_2009,test,-1,primary_included
18433,2009-09-13,600100071,2009,600100071_2009,test,-1,primary_included
18434,2009-09-13,600100111,2009,600100111_2009,train,4,primary_included
18435,2009-09-13,600120041,2009,600120041_2009,train,0,primary_included
18436,2009-09-13,600740013,2009,600740013_2009,train,0,primary_included
18437,2009-09-13,601110023,2009,601110023_2009,train,3,primary_included
18438,2009-09-13,601300021,2009,601300021_2009,train,2,primary_included
18439,2009-09-13,601790001,2009,601790001_2009,train,3,primary_included
18440,2009-09-13,601900081,2009,601900081_2009,train,2,primary_included
18441,2009-09-13,601900085,2009,601900085_2009,test,-1,primary_included
18442,2009-09-13,601950013,2009,601950013_2009,train,0,primary_included
18443,2009-09-13,601990001,2009,601990001_2009,test,-1,primary_included
18444,2009-09-13,602100033,2009,602100033_2009,train,2,primary_included
18445,2009-09-13,602500071,2009,602500071_2009,train,2,primary_included
18446,2009-09-13,602510031,2009,602510031_2009,train,2,primary_included
18447,2009-09-13,602701011,2009,602701011_2009,test,-1,primary_included
18448,2009-09-13,602710031,2009,602710031_2009,test,-1,primary_included
18449,2009-09-13,602710033,2009,602710033_2009,train,0,primary_included
18450,2009-09-13,602900103,2009,602900103_2009,train,1,primary_included
18451,2009-09-13,602900141,2009,602900141_2009,train,0,primary_included
18452,2009-09-13,602900143,2009,602900143_2009,test,-1,primary_included
18453,2009-09-13,602900144,2009,602900144_2009,train,0,primary_included
18454,2009-09-13,602900161,2009,602900161_2009,train,0,primary_included
18455,2009-09-13,602920093,2009,602920093_2009,test,-1,primary_included
18456,2009-09-13,602990011,2009,602990011_2009,train,1,primary_included
18457,2009-09-13,603100043,2009,603100043_2009,train,3,primary_included
18458,2009-09-13,603700021,2009,603700021_2009,train,2,primary_included
18459,2009-09-13,603700163,2009,603700163_2009,train,0,primary_included
18460,2009-09-13,603710021,2009,603710021_2009,train,1,primary_included
18461,2009-09-13,603710023,2009,603710023_2009,train,4,primary_included
18462,2009-09-13,603711031,2009,603711031_2009,train,4,primary_included
18463,2009-09-13,6037110311,2009,6037110311_2009,train,4,primary_included
18464,2009-09-13,603711033,2009,603711033_2009,train,1,primary_included
18465,2009-09-13,603712011,2009,603712011_2009,train,0,primary_included
